Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
festival lantern,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternCeiling_Remake_3_5.png,Brass,Hanger,Blue & white stripes,Lantern pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1000,250,Brown,Blue,900,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,heritage,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrAsianLanternCeiling_Remake_3_5,3_5,13151,iMTK6AmtLN6qv7yvc
festival lantern,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternCeiling_Remake_3_6.png,Brass,Hanger,Yellow & white stripes,Lantern pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1000,250,Brown,Yellow,900,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,heritage,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrAsianLanternCeiling_Remake_3_6,3_6,13151,nnWY6YNQHtFgWu8bq
festival lantern,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternCeiling_Remake_3_7.png,Brass,Hanger,Green & white stripes,Lantern pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1000,250,Brown,Green,900,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,heritage,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrAsianLanternCeiling_Remake_3_7,3_7,13151,qFFxDPWYKJiFqvM9Z
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_0.png,Gold,Hanger color,Fuku (Good fortune),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_0,0_0,13220,ymSFQkyFFZQ3o9Etr
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_1.png,Gold,Hanger color,Flowers,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Aqua,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_1,0_1,13220,nhAu5Cjx7dqSGst5P
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_2.png,Gold,Hanger color,Matsuri (Festival),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_2,0_2,13220,N3fmDtGWdobBusYyw
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_3.png,Gold,Hanger color,Crest,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,White,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_3,0_3,13220,LaGaaQnoZ5Bbx2FXs
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_4.png,Gold,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_4,0_4,13220,rtHjjjv2HHMPbsrZR
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_5.png,Gold,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Blue,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_5,0_5,13220,XTqwYo5Sneu8sTm55
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_6.png,Gold,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Yellow,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_6,0_6,13220,8Y9fL7NWw3a2CN6gQ
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_0_7.png,Gold,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Yellow,Green,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_0_7,0_7,13220,7wBS8ir9Ws36vMZB3
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_0.png,Black,Hanger color,Fuku (Good fortune),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_0,1_0,13220,TaiAzzKxBv3C3iD7y
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_1.png,Black,Hanger color,Flowers,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Aqua,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_1,1_1,13220,mhqiYdciCDCFjzJpS
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_2.png,Black,Hanger color,Matsuri (Festival),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_2,1_2,13220,7frLi3S8Cmk9w3nzk
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_3.png,Black,Hanger color,Crest,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,White,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_3,1_3,13220,sEWRxRK6AvDPLhAhB
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_4.png,Black,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_4,1_4,13220,4JM4WaM26gGj2gqni
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_5.png,Black,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Blue,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_5,1_5,13220,jqJJbPAekb6jRJs6c
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_6.png,Black,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Yellow,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_6,1_6,13220,eXrJzvxhZ24bTbuhh
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_1_7.png,Black,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Black,Green,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_1_7,1_7,13220,hwD52bpWuF3Pzq3za
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_0.png,Red,Hanger color,Fuku (Good fortune),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_0,2_0,13220,QDjkXT3EMwCacPRQN
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_1.png,Red,Hanger color,Flowers,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Aqua,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_1,2_1,13220,TZLSFskD7ffDi5JhY
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_2.png,Red,Hanger color,Matsuri (Festival),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_2,2_2,13220,nsJu8RuyAJde5czJd
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_3.png,Red,Hanger color,Crest,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,White,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_3,2_3,13220,LjMxshboPw7gSJFAT
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_4.png,Red,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_4,2_4,13220,6q2WzN8da8iZQjx28
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_5.png,Red,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Blue,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_5,2_5,13220,pffiXSJSgmiuferLk
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_6.png,Red,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Yellow,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_6,2_6,13220,BCh2F6BJjy5DSXkov
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_2_7.png,Red,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Red,Green,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_7,2_7,13220,YC8gxhQ26KnpfeGmW
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_0.png,Brass,Hanger color,Fuku (Good fortune),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_0,3_0,13220,dqeaa3ZMXvxaZCxJJ
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_1.png,Brass,Hanger color,Flowers,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Aqua,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_1,3_1,13220,yJr4xvPnejQeq4QDA
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_2.png,Brass,Hanger color,Matsuri (Festival),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_2,3_2,13220,P5SptwCCkMmTi8aPw
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_3.png,Brass,Hanger color,Crest,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,White,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_3,3_3,13220,LodfB6uWEayx4BxAK
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_4.png,Brass,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Red,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_4,3_4,13220,hWn3styS3tY6xeBey
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_5.png,Brass,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Blue,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_5,3_5,13220,TnZj3Eff3X8eyspaP
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_6.png,Brass,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Yellow,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_6,3_6,13220,GAWGymWRsLZ3W7r7T
festival-lantern set,https://acnhcdn.com/latest/FtrIcon/FtrAsianLanternMCeiling_Remake_3_7.png,Brass,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4,Normal,3100,NFS,2000,Brown,Green,NA,NA,2x1,Crafting,,NA,NA,103,harmonious,party,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_7,3_7,13220,kfxyRS85Ah6c5adft
fluorescent light,https://acnhcdn.com/latest/FtrIcon/FtrFluorescentSimpleCeiling_Remake_0_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1000,1400,350,White,White,1300,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,office,facility,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_0_0,0_0,13147,ZSCama3Fsjpmgkon5
fluorescent light,https://acnhcdn.com/latest/FtrIcon/FtrFluorescentSimpleCeiling_Remake_1_0.png,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,1400,350,Black,Black,1300,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,office,facility,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_1_0,1_0,13147,P9LyeSRK9Cq6cLymt
fluorescent light,https://acnhcdn.com/latest/FtrIcon/FtrFluorescentSimpleCeiling_Remake_2_0.png,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,1400,350,Gray,Gray,1300,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,office,facility,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_2_0,2_0,13147,EaprMcD47gkv4q8Jp
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_0.png,NA,NA,White,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,White,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_0,0_0,13764,YRnzKvGGCaouKtknw
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_1.png,NA,NA,Yellow,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Yellow,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_1,0_1,13764,wdDxug85M54YfyLXG
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_2.png,NA,NA,Orange,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Orange,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_2,0_2,13764,JytppiuTRH4JdHqyH
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_3.png,NA,NA,Red,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Red,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_3,0_3,13764,YLjx3Nx7buCoMKeja
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_4.png,NA,NA,Pink,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Pink,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_4,0_4,13764,bGa6fcPRQFri8pitH
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_5.png,NA,NA,Purple,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Purple,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_5,0_5,13764,M6HqgrDwJTXvhsRYF
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_6.png,NA,NA,Blue,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Blue,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_6,0_6,13764,q6xdhdAZpiPDpAYr5
hanging cube light,https://acnhcdn.com/latest/FtrIcon/FtrLampCubeCeiling_Remake_0_7.png,NA,NA,Green,Color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Green,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,stylish,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_7,0_7,13764,Wv729SbyD3rz8aWkQ
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_0_0.png,Green,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Green,Green,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_0_0,0_0,14210,2oEM3YxZbrpFnDnLv
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_1_0.png,Turquoise,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Green,Aqua,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_1_0,1_0,14210,6QXX6qnZWcKwqNrch
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Aqua,Aqua,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_2_0,2_0,14210,qXcjz5bDWqN6Mc9fm
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_3_0.png,Red,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Red,Red,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_3_0,3_0,14210,Hwf8aXPE3YyXcX7zb
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_4_0.png,Yellow,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Yellow,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_4_0,4_0,14210,dAQgXBmMmazNsTHag
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_5_0.png,Pink,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Pink,Pink,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_5_0,5_0,14210,SN2fFRfQEM2RNXYR6
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,White,Gray,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_6_0,6_0,14210,aivAzWFeZaaJvDvXS
hanging glowing moss,https://acnhcdn.com/latest/FtrIcon/FtrLuMossLightCeiling_Remake_7_0.png,Gray,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,550,Gray,Blue,NA,NA,1x1,Crafting,,NA,NA,103,nature,fantasy,None,None,None,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_7_0,7_0,14210,Q7kmrB2wkAXDFpdzB
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_0.png,White,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_0,0_0,13926,2qr8emcaC2tYFK4fZ
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_1.png,White,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_1,0_1,13926,Ryg4Hbgwojm42oGJN
