Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights2.png,Light blue,No,350,87,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Cool,Active,everyday; goth; theatrical,6,No,For sale,1.0.0,Yes,SocksTexHoletights2,608,9665,kRb3QxmzBz664qW7k
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights6.png,Blue,No,350,87,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Cool,Active,everyday; goth; theatrical,7,No,For sale,1.0.0,Yes,SocksTexHoletights6,608,9669,PYaDDkoBgonoD9ZgF
holey tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHoletights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHoletights4.png,Purple,No,350,87,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Cool,Active,everyday; goth; theatrical,8,No,For sale,1.0.0,Yes,SocksTexHoletights4,608,9667,dwSSLoeYvH4S8Bdvf
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween2.png,White,No,720,180,51,White,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,1,No,For sale,1.5.0,Yes,SocksTexHalloween2,1275,13373,iK4EJqE7E77gmjvvQ
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween5.png,Black,No,720,180,51,Black,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,2,No,For sale,1.5.0,Yes,SocksTexHalloween5,1275,13376,5xyRgKDWLF4wqhWjK
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween4.png,Red,No,720,180,51,Red,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,3,No,For sale,1.5.0,Yes,SocksTexHalloween4,1275,13375,ARTENukN9A9baPyxd
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween0.png,Orange,No,720,180,51,Orange,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,4,No,For sale,1.5.0,Yes,SocksTexHalloween0,1275,13029,4MQf429YhyaisAstM
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween3.png,Green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,5,No,For sale,1.5.0,Yes,SocksTexHalloween3,1275,13374,iqz4SqaFfDAQNxbM6
horizontal-striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexHalloween1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexHalloween1.png,Purple,No,720,180,51,Purple,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Active,everyday; goth; party,6,No,For sale,1.5.0,Yes,SocksTexHalloween1,1275,13372,tNzNuZEXQyvThB6zx
Kerokerokeroppi socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKeroppi0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKeroppi0.png,NA,No,720,180,201,Red,White,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cool,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,SocksTexKeroppi0,1296,13183,o5jPQfMDj5zEfSEGW
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids7.png,Black & gray,No,600,150,23,Black,Gray,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,1,No,For sale,1.0.0,Yes,SocksTexKids7,625,9991,JYXCDdJSMofR4Fhgn
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids0.png,Red & light blue,No,600,150,23,Red,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,2,No,For sale,1.0.0,Yes,SocksTexKids0,625,5201,5mqGef4h29DktRP5J
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids6.png,Pink & yellow,No,600,150,23,Pink,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,3,No,For sale,1.0.0,Yes,SocksTexKids6,625,9990,uDAkFWgcMBdTxrpe7
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids3.png,Yellow & purple,No,600,150,23,Yellow,Purple,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,4,No,For sale,1.0.0,Yes,SocksTexKids3,625,9987,CR4KZHwxdFpshqtRN
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids2.png,Lime & pink,No,600,150,23,Green,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,5,No,For sale,1.0.0,Yes,SocksTexKids2,625,9986,rKW7PLjcnQTJmxLpj
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids4.png,Light blue & red,No,600,150,23,Aqua,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,6,No,For sale,1.0.0,Yes,SocksTexKids4,625,9988,LFgFyfPHF5DCtB2Mg
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids1.png,Blue & orange,No,600,150,23,Blue,Orange,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,7,No,For sale,1.0.0,Yes,SocksTexKids1,625,9985,caua8mbapACdisDuE
kiddie socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKids5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKids5.png,Purple & green,No,600,150,23,Purple,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; outdoorsy; comfy; sporty,8,No,For sale,1.0.0,Yes,SocksTexKids5,625,9989,Q5ppLfq9eAyh5CiDd
Kiki & Lala socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKikilala0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKikilala0.png,NA,No,720,180,201,White,Pink,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cute,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,SocksTexKikilala0,1286,13172,EipTnGwS7GXyAkL6K
knee bandages,https://acnhcdn.com/latest/ClosetIcon/SocksTexBandage0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBandage0.png,NA,No,240,60,51,Beige,Beige,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,1,No,For sale,2.0.0,Yes,SocksTexBandage0,1252,12966,FZTBGayaiFHgDS9Hb
knee braces,https://acnhcdn.com/latest/ClosetIcon/SocksTexProtector0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexProtector0.png,Black & red,No,540,135,23,Black,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; sporty,1,No,For sale,2.0.0,Yes,SocksTexProtector0,1407,14423,mvsbZv7SZmshyE8wR
knee braces,https://acnhcdn.com/latest/ClosetIcon/SocksTexProtector1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexProtector1.png,Black & blue,No,540,135,23,Black,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; sporty,2,No,For sale,2.0.0,Yes,SocksTexProtector1,1407,139,BcN4Zkg3uRdd9iEu5
knee braces,https://acnhcdn.com/latest/ClosetIcon/SocksTexProtector2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexProtector2.png,Black & yellow,No,540,135,23,Black,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; sporty,3,No,For sale,2.0.0,Yes,SocksTexProtector2,1407,140,pqJA6T2ebFnWmveki
knee braces,https://acnhcdn.com/latest/ClosetIcon/SocksTexProtector3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexProtector3.png,Black & pink,No,540,135,23,Black,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; sporty,4,No,For sale,2.0.0,Yes,SocksTexProtector3,1407,141,pfWMmeTXzXQek5tYr
knee braces,https://acnhcdn.com/latest/ClosetIcon/SocksTexProtector4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexProtector4.png,White & black,No,540,135,23,White,Black,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; sporty,5,No,For sale,2.0.0,Yes,SocksTexProtector4,1407,142,39f2KgqgSQ4gSSY8H
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks1.png,Midnight,No,940,235,351,Black,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,1,No,For sale,1.0.0,Yes,SocksTexKatesocks1,1134,11761,ZaX5Gyb34Kwj9bzLn
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks2.png,Passion,No,940,235,351,Red,Red,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,2,No,For sale,1.0.0,Yes,SocksTexKatesocks2,1134,11762,b7JBgeuAoWuwhKc9b
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks5.png,Love,No,940,235,351,Pink,Pink,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,3,No,For sale,1.0.0,Yes,SocksTexKatesocks5,1134,11765,zSHmRiEPN4emdp2Bg
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks4.png,Sunset,No,940,235,351,Yellow,Yellow,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,4,No,For sale,1.0.0,Yes,SocksTexKatesocks4,1134,11764,bkDdwmPfGjYDQvo3b
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks3.png,Ocean,No,940,235,351,Blue,Blue,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,5,No,For sale,1.0.0,Yes,SocksTexKatesocks3,1134,11763,RdoRnCSw4FpEXci5s
Labelle socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatesocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatesocks0.png,Twilight,No,940,235,351,Purple,Purple,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday; formal; sporty; theatrical,6,No,For sale,1.0.0,Yes,SocksTexKatesocks0,1134,9883,hyhRxPjBSZAvnxQjr
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights1.png,Midnight,No,1240,310,351,Black,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexKatetights1,1133,11756,s9SheWRC6wvujqCQp
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights2.png,Passion,No,1240,310,351,Red,Red,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexKatetights2,1133,11757,epohpktM92yF7bhcB
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights5.png,Love,No,1240,310,351,Pink,Pink,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexKatetights5,1133,11760,zrQngGimLZz9HNpck
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights4.png,Sunset,No,1240,310,351,Orange,Orange,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexKatetights4,1133,11759,e5f9rJg8Qo56X6xpo
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights3.png,Ocean,No,1240,310,351,Blue,Blue,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexKatetights3,1133,11758,MAHpTyaE9sPCXsKpb
Labelle tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexKatetights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexKatetights0.png,Twilight,No,1240,310,351,Purple,Purple,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,everyday; formal; party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexKatetights0,1133,9882,dL7xeqfcNGRcayR59
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace0.png,White,No,720,180,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Elegant,Simple,everyday; fairy tale; formal; party,1,No,For sale,1.0.0,Yes,SocksTexLace0,606,5173,qRGNuwPJJS3YyWe7w
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace3.png,Black,No,720,180,51,Black,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Elegant,Simple,everyday; fairy tale; formal; party,2,No,For sale,1.0.0,Yes,SocksTexLace3,606,8933,86Y8rtryieE8cCHcS
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace1.png,Pink,No,720,180,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Elegant,Simple,everyday; fairy tale; formal; party,3,No,For sale,1.0.0,Yes,SocksTexLace1,606,8931,HMyTxrLsMc3PkSPXN
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace2.png,Green,No,720,180,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Elegant,Simple,everyday; fairy tale; formal; party,4,No,For sale,1.0.0,Yes,SocksTexLace2,606,8932,zFT2DpYJPacGNEAP4
lace socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLace4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLace4.png,Beige,No,720,180,51,Beige,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Elegant,Simple,everyday; fairy tale; formal; party,5,No,For sale,1.0.0,Yes,SocksTexLace4,606,10170,2wWiCEyFpcC64yLJz
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping4.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping4.png,Red,No,720,180,51,Gray,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Active,everyday; comfy,1,No,For sale,1.0.0,Yes,SockstTexOverlapping4,619,9905,dtFsbH6p5a4dPufKx
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping5.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping5.png,Orange,No,720,180,51,Gray,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Active,everyday; comfy,2,No,For sale,1.0.0,Yes,SockstTexOverlapping5,619,9906,3wugeZu3eS3Kq5Mfz
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping2.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping2.png,Yellow,No,720,180,51,Gray,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Active,everyday; comfy,3,No,For sale,1.0.0,Yes,SockstTexOverlapping2,619,9903,f8f8oNrhxiA3WCZwn
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping3.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping3.png,Green,No,720,180,51,Gray,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,Winter,Free,Simple,Active,everyday; comfy,4,No,For sale,1.0.0,Yes,SockstTexOverlapping3,619,9904,v5xsCzumBt8AQxD2q
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping1.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping1.png,Blue,No,720,180,51,Gray,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Active,everyday; comfy,5,No,For sale,1.0.0,Yes,SockstTexOverlapping1,619,9902,pYcz36NuF4WtFs6nd
layered socks,https://acnhcdn.com/latest/ClosetIcon/SockstTexOverlapping0.png,https://acnhcdn.com/latest/FtrIcon/SockstTexOverlapping0.png,Purple,No,720,180,51,Gray,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Active,everyday; comfy,6,No,For sale,1.0.0,Yes,SockstTexOverlapping0,619,5195,2am8FTEZehx7t7nh7
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer2.png,Gray,No,440,110,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,1,No,For sale,1.0.0,Yes,SocksTexLegwarmer2,602,9786,MRYbYyEpPpwCHQC6K
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer1.png,Black,No,440,110,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,2,No,For sale,1.0.0,Yes,SocksTexLegwarmer1,602,9785,7SjdceMm9EBftH999
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer3.png,Pink,No,440,110,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,3,No,For sale,1.0.0,Yes,SocksTexLegwarmer3,602,9787,YbGujwbC62LKu4EJX
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer5.png,Blue,No,440,110,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,4,No,For sale,1.0.0,Yes,SocksTexLegwarmer5,602,9789,pLsudAtibb4CcFrXA
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer0.png,Purple,No,440,110,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,5,No,For sale,1.0.0,Yes,SocksTexLegwarmer0,602,5169,XfT3B4xa9sbPq9SXo
leg warmers,https://acnhcdn.com/latest/ClosetIcon/SocksTexLegwarmer4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLegwarmer4.png,Light purple,No,440,110,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,outdoorsy; comfy,6,No,For sale,1.0.0,Yes,SocksTexLegwarmer4,602,9788,HsxzpQQSheGZLynvt
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed0.png,Red,No,800,200,51,Red,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,1,No,For sale,1.0.0,Yes,SocksTexMixtweed0,601,5168,owfZHfF53LSDDc9oY
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed5.png,Orange,No,800,200,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,2,No,For sale,1.0.0,Yes,SocksTexMixtweed5,601,9067,rKn2vigLdAKyp78pT
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed6.png,Lime,No,800,200,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,3,No,For sale,1.0.0,Yes,SocksTexMixtweed6,601,9068,pYazqm8irTwb5jLvL
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed1.png,Avocado,No,800,200,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Summer,Free,Simple,Active,everyday; comfy,4,No,For sale,1.0.0,Yes,SocksTexMixtweed1,601,9063,Sm9A7YY3Cop9SL2SL
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed2.png,Light blue,No,800,200,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,5,No,For sale,1.0.0,Yes,SocksTexMixtweed2,601,9064,g8E79aFTJFqNSWkHa
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed4.png,Blue,No,800,200,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,6,No,For sale,1.0.0,Yes,SocksTexMixtweed4,601,9066,8zXuSD5mWeqWx9Ya3
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed3.png,Purple,No,800,200,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,7,No,For sale,1.0.0,Yes,SocksTexMixtweed3,601,9065,zYKg8nbNZ4yiK8MRo
